ico,nazov,obec,okres,kraj,lat,lon,sektor,typ_nazov,odpad_kod,odpad,katalogove_cislo_navrh,pravny_status,sezonnost,uroven_dokazu
45623911,HOTEL SANUS s. r. o.,Bratislava - mestská časť Staré Mesto,Bratislava I,Bratislavský,48.140553,17.112478,Gastro a stravovacie zariadenia,Hotel,gastro_fritovaci_olej,Použitý fritovací olej z gastroprevádzok,20 01 25,odpad,celorocne,D
45623911,HOTEL SANUS s. r. o.,Bratislava - mestská časť Staré Mesto,Bratislava I,Bratislavský,48.140553,17.112478,Gastro a stravovacie zariadenia,Hotel,gastro_kavova_sedlina,Kávová sedlina z gastroprevádzok,20 01 08,odpad,celorocne,D
45623911,HOTEL SANUS s. r. o.,Bratislava - mestská časť Staré Mesto,Bratislava I,Bratislavský,48.140553,17.112478,Gastro a stravovacie zariadenia,Hotel,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45652198,"Bioplyn Rozhanovce, s.r.o.",Rozhanovce,Košice - okolie,Košický,48.750798,21.344284,Komunálny a gastro bioodpad,Bioplynová stanica,digestat,Digestát z bioplynovej stanice,19 06 06,odpad,celorocne,D
45652198,"Bioplyn Rozhanovce, s.r.o.",Rozhanovce,Košice - okolie,Košický,48.750798,21.344284,Komunálny a gastro bioodpad,Bioplynová stanica,kukuricne_korovie,Kukuričné kôrovie a stonky,02 01 03,vedlajsi_produkt,sezonne_jesen,D
45652198,"Bioplyn Rozhanovce, s.r.o.",Rozhanovce,Košice - okolie,Košický,48.750798,21.344284,Komunálny a gastro bioodpad,Bioplynová stanica,hnojovica_osipane,Hnojovica ošípaných,02 01 06,odpad,celorocne,D
45689300,AB MÄSO s.r.o.,Nové Zámky,Nové Zámky,Nitriansky,47.98334,18.166661,Potravinárstvo a nápoje,Mäsospracovanie,kostny_zvysok,Kosti a kostné zvyšky,02 02 02,vedlajsi_produkt,celorocne,D
45689300,AB MÄSO s.r.o.,Nové Zámky,Nové Zámky,Nitriansky,47.98334,18.166661,Potravinárstvo a nápoje,Mäsospracovanie,kozne_odrezky,Kožné odrezky a podkožný tuk,02 02 02,odpad,celorocne,D
45689300,AB MÄSO s.r.o.,Nové Zámky,Nové Zámky,Nitriansky,47.98334,18.166661,Potravinárstvo a nápoje,Mäsospracovanie,masovy_flotacny_kal,Flotačný kal z mäsospracovania,02 02 04,odpad,celorocne,D
45689300,AB MÄSO s.r.o.,Nové Zámky,Nové Zámky,Nitriansky,47.98334,18.166661,Potravinárstvo a nápoje,Mäsospracovanie,zvp_kat3,Živočíšne vedľajšie produkty kategórie 3,02 02 02,vedlajsi_produkt,celorocne,D
45689300,AB MÄSO s.r.o.,Nové Zámky,Nové Zámky,Nitriansky,47.98334,18.166661,Potravinárstvo a nápoje,Mäsospracovanie,technicky_zivocisny_tuk,Technický živočíšny tuk,02 02 03,vedlajsi_produkt,celorocne,D
45689300,AB MÄSO s.r.o.,Nové Zámky,Nové Zámky,Nitriansky,47.98334,18.166661,Potravinárstvo a nápoje,Mäsospracovanie,masokostna_mucka,Mäsokostná múčka,02 02 02,odpad,celorocne,D
45724776,"BITÚNOK VESTENICE, s.r.o.",Bratislava,Bratislava I,Bratislavský,48.153538,17.109671,Potravinárstvo a nápoje,Bitúnok,bachorovy_obsah,Obsah bachora a tráviaceho traktu,02 02 04,odpad,celorocne,D
45724776,"BITÚNOK VESTENICE, s.r.o.",Bratislava,Bratislava I,Bratislavský,48.153538,17.109671,Potravinárstvo a nápoje,Bitúnok,krv_bitunok,Krv z bitúnku,02 02 03,vedlajsi_produkt,celorocne,D
45724776,"BITÚNOK VESTENICE, s.r.o.",Bratislava,Bratislava I,Bratislavský,48.153538,17.109671,Potravinárstvo a nápoje,Bitúnok,kostny_zvysok,Kosti a kostné zvyšky,02 02 02,vedlajsi_produkt,celorocne,D
45724776,"BITÚNOK VESTENICE, s.r.o.",Bratislava,Bratislava I,Bratislavský,48.153538,17.109671,Potravinárstvo a nápoje,Bitúnok,kozne_odrezky,Kožné odrezky a podkožný tuk,02 02 02,odpad,celorocne,D
45724776,"BITÚNOK VESTENICE, s.r.o.",Bratislava,Bratislava I,Bratislavský,48.153538,17.109671,Potravinárstvo a nápoje,Bitúnok,masovy_flotacny_kal,Flotačný kal z mäsospracovania,02 02 04,odpad,celorocne,D
45724776,"BITÚNOK VESTENICE, s.r.o.",Bratislava,Bratislava I,Bratislavský,48.153538,17.109671,Potravinárstvo a nápoje,Bitúnok,zvp_kat3,Živočíšne vedľajšie produkty kategórie 3,02 02 02,vedlajsi_produkt,celorocne,D
45724776,"BITÚNOK VESTENICE, s.r.o.",Bratislava,Bratislava I,Bratislavský,48.153538,17.109671,Potravinárstvo a nápoje,Bitúnok,zvp_kat2,Živočíšne vedľajšie produkty kategórie 2,02 02 02,odpad,celorocne,D
45724776,"BITÚNOK VESTENICE, s.r.o.",Bratislava,Bratislava I,Bratislavský,48.153538,17.109671,Potravinárstvo a nápoje,Bitúnok,zvp_kat1,Živočíšne vedľajšie produkty kategórie 1,02 01 02,odpad,celorocne,D
45724776,"BITÚNOK VESTENICE, s.r.o.",Bratislava,Bratislava I,Bratislavský,48.153538,17.109671,Potravinárstvo a nápoje,Bitúnok,technicky_zivocisny_tuk,Technický živočíšny tuk,02 02 03,vedlajsi_produkt,celorocne,D
45736774,"Centrum sociálnych služieb – Riviéra, n. o.",Udiča,Považská Bystrica,Trenčiansky,49.167563,18.40107,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45736774,"Centrum sociálnych služieb – Riviéra, n. o.",Udiča,Považská Bystrica,Trenčiansky,49.167563,18.40107,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45736774,"Centrum sociálnych služieb – Riviéra, n. o.",Udiča,Považská Bystrica,Trenčiansky,49.167563,18.40107,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45737967,Nemocnica s poliklinikou n.o. Kráľovský Chlmec,Kráľovský Chlmec,Trebišov,Košický,48.416667,21.983333,Gastro a stravovacie zariadenia,Nemocnica,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45737967,Nemocnica s poliklinikou n.o. Kráľovský Chlmec,Kráľovský Chlmec,Trebišov,Košický,48.416667,21.983333,Gastro a stravovacie zariadenia,Nemocnica,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45737967,Nemocnica s poliklinikou n.o. Kráľovský Chlmec,Kráľovský Chlmec,Trebišov,Košický,48.416667,21.983333,Gastro a stravovacie zariadenia,Nemocnica,gastro_fritovaci_olej,Použitý fritovací olej z gastroprevádzok,20 01 25,odpad,celorocne,D
45738319,Zariadenie pre seniorov Komfort n.o.,Topoľčany,Topoľčany,Nitriansky,48.559116,18.176052,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45738319,Zariadenie pre seniorov Komfort n.o.,Topoľčany,Topoľčany,Nitriansky,48.559116,18.176052,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45738319,Zariadenie pre seniorov Komfort n.o.,Topoľčany,Topoľčany,Nitriansky,48.559116,18.176052,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45740020,"Nemocnica s poliklinikou Trebišov, n.o.",Trebišov,Trebišov,Košický,48.628622,21.720171,Gastro a stravovacie zariadenia,Nemocnica,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45740020,"Nemocnica s poliklinikou Trebišov, n.o.",Trebišov,Trebišov,Košický,48.628622,21.720171,Gastro a stravovacie zariadenia,Nemocnica,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45740020,"Nemocnica s poliklinikou Trebišov, n.o.",Trebišov,Trebišov,Košický,48.628622,21.720171,Gastro a stravovacie zariadenia,Nemocnica,gastro_fritovaci_olej,Použitý fritovací olej z gastroprevádzok,20 01 25,odpad,celorocne,D
45740071,Centrum sociálnych služieb - MARGARÉTA n.o.,Bajč,Komárno,Nitriansky,47.923548,18.20814,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45740071,Centrum sociálnych služieb - MARGARÉTA n.o.,Bajč,Komárno,Nitriansky,47.923548,18.20814,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45740071,Centrum sociálnych služieb - MARGARÉTA n.o.,Bajč,Komárno,Nitriansky,47.923548,18.20814,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45741638,"Špecializované centrum sociálnych služieb Stropkov, n.o.",Stropkov,Stropkov,Prešovský,49.202387,21.651153,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45741638,"Špecializované centrum sociálnych služieb Stropkov, n.o.",Stropkov,Stropkov,Prešovský,49.202387,21.651153,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45741638,"Špecializované centrum sociálnych služieb Stropkov, n.o.",Stropkov,Stropkov,Prešovský,49.202387,21.651153,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45743118,"Centrum sociálnych služieb Spišský Štvrtok, n.o.",Spišský Štvrtok,Levoča,Prešovský,49.0,20.466667,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45743118,"Centrum sociálnych služieb Spišský Štvrtok, n.o.",Spišský Štvrtok,Levoča,Prešovský,49.0,20.466667,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45743118,"Centrum sociálnych služieb Spišský Štvrtok, n.o.",Spišský Štvrtok,Levoča,Prešovský,49.0,20.466667,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45744114,"Lekno - Centrum sociálnych služieb, n.o.",Zlatá Baňa,Prešov,Prešovský,48.95,21.433333,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45744114,"Lekno - Centrum sociálnych služieb, n.o.",Zlatá Baňa,Prešov,Prešovský,48.95,21.433333,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45744114,"Lekno - Centrum sociálnych služieb, n.o.",Zlatá Baňa,Prešov,Prešovský,48.95,21.433333,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45744211,"Centrum SENIOR, n. o.",Trnava,Trnava,Trnavský,48.37729,17.586718,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45744211,"Centrum SENIOR, n. o.",Trnava,Trnava,Trnavský,48.37729,17.586718,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45744211,"Centrum SENIOR, n. o.",Trnava,Trnava,Trnavský,48.37729,17.586718,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45747458,"Rozmarín, n.o.",Moča,Komárno,Nitriansky,47.760018,18.405095,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45747458,"Rozmarín, n.o.",Moča,Komárno,Nitriansky,47.760018,18.405095,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45747458,"Rozmarín, n.o.",Moča,Komárno,Nitriansky,47.760018,18.405095,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45791775,Centrum sociálnych služieb Balog Mikuláš Č.N.T.,Čierna nad Tisou,Trebišov,Košický,48.433335,22.100003,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,nemocnicny_kuchynsky_odpad,Kuchynský odpad zo zdravotníckych a sociálnych zariadení,20 01 08,odpad,celorocne,D
45791775,Centrum sociálnych služieb Balog Mikuláš Č.N.T.,Čierna nad Tisou,Trebišov,Košický,48.433335,22.100003,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45791775,Centrum sociálnych služieb Balog Mikuláš Č.N.T.,Čierna nad Tisou,Trebišov,Košický,48.433335,22.100003,Gastro a stravovacie zariadenia,Zariadenie sociálnych služieb,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45848777,"ALEXANDRA ŠPORT HOTEL, s. r. o.",Púchov,Púchov,Trenčiansky,49.123992,18.324242,Gastro a stravovacie zariadenia,Hotel,gastro_kuchynsky_odpad,Kuchynský odpad z reštaurácií a hotelov,20 01 08,odpad,celorocne,D
45848777,"ALEXANDRA ŠPORT HOTEL, s. r. o.",Púchov,Púchov,Trenčiansky,49.123992,18.324242,Gastro a stravovacie zariadenia,Hotel,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45848777,"ALEXANDRA ŠPORT HOTEL, s. r. o.",Púchov,Púchov,Trenčiansky,49.123992,18.324242,Gastro a stravovacie zariadenia,Hotel,gastro_fritovaci_olej,Použitý fritovací olej z gastroprevádzok,20 01 25,odpad,celorocne,D
45848777,"ALEXANDRA ŠPORT HOTEL, s. r. o.",Púchov,Púchov,Trenčiansky,49.123992,18.324242,Gastro a stravovacie zariadenia,Hotel,gastro_kavova_sedlina,Kávová sedlina z gastroprevádzok,20 01 08,odpad,celorocne,D
45848777,"ALEXANDRA ŠPORT HOTEL, s. r. o.",Púchov,Púchov,Trenčiansky,49.123992,18.324242,Gastro a stravovacie zariadenia,Hotel,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45854891,"Slobodné vinárstvo, s.r.o.",Zemianske Sady,Galanta,Trnavský,48.164293,17.710276,Potravinárstvo a nápoje,Vinárstvo,hroznove_vylisky,Hroznové výlisky (matolina),02 07 04,vedlajsi_produkt,sezonne_jesen,D
45854891,"Slobodné vinárstvo, s.r.o.",Zemianske Sady,Galanta,Trnavský,48.164293,17.710276,Potravinárstvo a nápoje,Vinárstvo,vinne_kaly,Vínne kaly,02 07 05,odpad,sezonne_jesen,D
45854891,"Slobodné vinárstvo, s.r.o.",Zemianske Sady,Galanta,Trnavský,48.164293,17.710276,Potravinárstvo a nápoje,Vinárstvo,hroznove_stopky,Hroznové stopky (strapiny),02 07 01,odpad,sezonne_jesen,D
45858161,Hotel Piešťany s.r.o.,Nemčice,Topoľčany,Nitriansky,48.552617,18.124239,Gastro a stravovacie zariadenia,Hotel,gastro_kuchynsky_odpad,Kuchynský odpad z reštaurácií a hotelov,20 01 08,odpad,celorocne,D
45858161,Hotel Piešťany s.r.o.,Nemčice,Topoľčany,Nitriansky,48.552617,18.124239,Gastro a stravovacie zariadenia,Hotel,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45858161,Hotel Piešťany s.r.o.,Nemčice,Topoľčany,Nitriansky,48.552617,18.124239,Gastro a stravovacie zariadenia,Hotel,gastro_fritovaci_olej,Použitý fritovací olej z gastroprevádzok,20 01 25,odpad,celorocne,D
45858161,Hotel Piešťany s.r.o.,Nemčice,Topoľčany,Nitriansky,48.552617,18.124239,Gastro a stravovacie zariadenia,Hotel,gastro_kavova_sedlina,Kávová sedlina z gastroprevádzok,20 01 08,odpad,celorocne,D
45858161,Hotel Piešťany s.r.o.,Nemčice,Topoľčany,Nitriansky,48.552617,18.124239,Gastro a stravovacie zariadenia,Hotel,bro_zahrady,Biologicky rozložiteľný odpad zo záhrad,20 02 01,odpad,sezonne_leto,D
45881278,"AGRO - MEDVECKÉ, s.r.o.",Plavé Vozokany,Levice,Nitriansky,48.072466,18.467408,Poľnohospodárstvo a chov,Poľnohospodársky podnik,slama_obilna,Obilná slama,02 01 03,vedlajsi_produkt,sezonne_leto,D
45881278,"AGRO - MEDVECKÉ, s.r.o.",Plavé Vozokany,Levice,Nitriansky,48.072466,18.467408,Poľnohospodárstvo a chov,Poľnohospodársky podnik,kukuricne_korovie,Kukuričné kôrovie a stonky,02 01 03,vedlajsi_produkt,sezonne_jesen,D
45881278,"AGRO - MEDVECKÉ, s.r.o.",Plavé Vozokany,Levice,Nitriansky,48.072466,18.467408,Poľnohospodárstvo a chov,Poľnohospodársky podnik,repkova_slama,Repková slama,02 01 03,vedlajsi_produkt,sezonne_leto,D
45881278,"AGRO - MEDVECKÉ, s.r.o.",Plavé Vozokany,Levice,Nitriansky,48.072466,18.467408,Poľnohospodárstvo a chov,Poľnohospodársky podnik,odpad_cistenie_zrna,Odpad z čistenia a sušenia obilia,02 01 03,vedlajsi_produkt,sezonne_leto,D
45881278,"AGRO - MEDVECKÉ, s.r.o.",Plavé Vozokany,Levice,Nitriansky,48.072466,18.467408,Poľnohospodárstvo a chov,Poľnohospodársky podnik,travna_hmota_ttp,Trávna hmota z lúk a TTP,02 01 03,vedlajsi_produkt,sezonne_leto,D
45896453,Kasnyik rodinné vinárstvo s.r.o.,Strekov,Nové Zámky,Nitriansky,47.9,18.416667,Potravinárstvo a nápoje,Vinárstvo,hroznove_vylisky,Hroznové výlisky (matolina),02 07 04,vedlajsi_produkt,sezonne_jesen,D
45896453,Kasnyik rodinné vinárstvo s.r.o.,Strekov,Nové Zámky,Nitriansky,47.9,18.416667,Potravinárstvo a nápoje,Vinárstvo,vinne_kaly,Vínne kaly,02 07 05,odpad,sezonne_jesen,D
45896453,Kasnyik rodinné vinárstvo s.r.o.,Strekov,Nové Zámky,Nitriansky,47.9,18.416667,Potravinárstvo a nápoje,Vinárstvo,hroznove_stopky,Hroznové stopky (strapiny),02 07 01,odpad,sezonne_jesen,D
45904243,Reštaurácia SLOVAKIA s.r.o.,Humenné,Humenné,Prešovský,48.934603,21.90314,Gastro a stravovacie zariadenia,Reštaurácia,gastro_kuchynsky_odpad,Kuchynský odpad z reštaurácií a hotelov,20 01 08,odpad,celorocne,D
45904243,Reštaurácia SLOVAKIA s.r.o.,Humenné,Humenné,Prešovský,48.934603,21.90314,Gastro a stravovacie zariadenia,Reštaurácia,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45904243,Reštaurácia SLOVAKIA s.r.o.,Humenné,Humenné,Prešovský,48.934603,21.90314,Gastro a stravovacie zariadenia,Reštaurácia,gastro_fritovaci_olej,Použitý fritovací olej z gastroprevádzok,20 01 25,odpad,celorocne,D
45904243,Reštaurácia SLOVAKIA s.r.o.,Humenné,Humenné,Prešovský,48.934603,21.90314,Gastro a stravovacie zariadenia,Reštaurácia,gastro_kavova_sedlina,Kávová sedlina z gastroprevádzok,20 01 08,odpad,celorocne,D
45904243,Reštaurácia SLOVAKIA s.r.o.,Humenné,Humenné,Prešovský,48.934603,21.90314,Gastro a stravovacie zariadenia,Reštaurácia,tuky_odlucovace,Tuky z odlučovačov,19 08 09,odpad,celorocne,D
45906688,SESSEL FARMA s. r. o.,Nové Mesto nad Váhom,Nové Mesto nad Váhom,Trenčiansky,48.763325,17.830386,Poľnohospodárstvo a chov,Živočíšna farma,hnoj_hovadzi,Maštaľný hnoj hovädzí,02 01 06,odpad,celorocne,D
45906688,SESSEL FARMA s. r. o.,Nové Mesto nad Váhom,Nové Mesto nad Váhom,Trenčiansky,48.763325,17.830386,Poľnohospodárstvo a chov,Živočíšna farma,hnojovica_osipane,Hnojovica ošípaných,02 01 06,odpad,celorocne,D
45906688,SESSEL FARMA s. r. o.,Nové Mesto nad Váhom,Nové Mesto nad Váhom,Trenčiansky,48.763325,17.830386,Poľnohospodárstvo a chov,Živočíšna farma,ovciarsky_hnoj,Ovčí a kozí hnoj,02 01 06,odpad,celorocne,D
45906688,SESSEL FARMA s. r. o.,Nové Mesto nad Váhom,Nové Mesto nad Váhom,Trenčiansky,48.763325,17.830386,Poľnohospodárstvo a chov,Živočíšna farma,travna_hmota_ttp,Trávna hmota z lúk a TTP,02 01 03,vedlajsi_produkt,sezonne_leto,D
45906688,SESSEL FARMA s. r. o.,Nové Mesto nad Váhom,Nové Mesto nad Váhom,Trenčiansky,48.763325,17.830386,Poľnohospodárstvo a chov,Živočíšna farma,kadavery,Uhynuté zvieratá (kadávery),02 01 02,odpad,celorocne,D
45940151,"Reštaurácia DAMI, s. r. o.",Piešťany,Piešťany,Trnavský,48.589897,17.821604,Gastro a stravovacie zariadenia,Reštaurácia,gastro_kuchynsky_odpad,Kuchynský odpad z reštaurácií a hotelov,20 01 08,odpad,celorocne,D
45940151,"Reštaurácia DAMI, s. r. o.",Piešťany,Piešťany,Trnavský,48.589897,17.821604,Gastro a stravovacie zariadenia,Reštaurácia,zvysky_z_taniera,Zvyšky z taniera,20 01 08,odpad,celorocne,D
45940151,"Reštaurácia DAMI, s. r. o.",Piešťany,Piešťany,Trnavský,48.589897,17.821604,Gastro a stravovacie zariadenia,Reštaurácia,gastro_fritovaci_olej,Použitý fritovací olej z gastroprevádzok,20 01 25,odpad,celorocne,D
45940151,"Reštaurácia DAMI, s. r. o.",Piešťany,Piešťany,Trnavský,48.589897,17.821604,Gastro a stravovacie zariadenia,Reštaurácia,gastro_kavova_sedlina,Kávová sedlina z gastroprevádzok,20 01 08,odpad,celorocne,D
45940151,"Reštaurácia DAMI, s. r. o.",Piešťany,Piešťany,Trnavský,48.589897,17.821604,Gastro a stravovacie zariadenia,Reštaurácia,tuky_odlucovace,Tuky z odlučovačov,19 08 09,odpad,celorocne,D
45941700,I. Bioplynová elektráreň s.r.o.,Demandice,Levice,Nitriansky,48.12704,18.782,Komunálny a gastro bioodpad,Bioplynová stanica,digestat,Digestát z bioplynovej stanice,19 06 06,odpad,celorocne,D
