osm_id,nazov,nazov_norm,okres,kraj,typ,lon,lat
82460356,Šiatorská Bukovinka,siatorska bukovinka,Lučenec,Banskobystrický,village,19.828686,48.183391
82461113,Biskupice,biskupice,Lučenec,Banskobystrický,village,19.835009,48.250343
82463776,Veľká nad Ipľom,velka nad iplom,Lučenec,Banskobystrický,village,19.619042,48.263708
82465557,Lipovany,lipovany,Lučenec,Banskobystrický,village,19.707683,48.220006
82466760,Ratka,ratka,Lučenec,Banskobystrický,village,19.785405,48.245566
82469052,Čakanovce,cakanovce,Lučenec,Banskobystrický,village,19.812997,48.214204
82470516,Trebeľovce - Muľka,trebelovce mulka,Lučenec,Banskobystrický,hamlet,19.70045,48.279789
82472958,Pôtor - Žihľava,potor zihlava,Veľký Krtíš,Banskobystrický,hamlet,19.428758,48.224353
84487138,Vígľaš - Pstruša,viglas pstrusa,Detva,Banskobystrický,hamlet,19.318035,48.546317
98034637,Hontianske Nemce - Rakovec,hontianske nemce rakovec,Krupina,Banskobystrický,hamlet,19.005934,48.289668
98074002,Príbelce,pribelce,Veľký Krtíš,Banskobystrický,village,19.257227,48.195658
98078054,Závada,zavada,Veľký Krtíš,Banskobystrický,village,19.48332,48.292301
99045518,Píla,pila,Lučenec,Banskobystrický,village,19.506694,48.48263
100258511,Sebedín - Bečov časť Sebedín,sebedin becov cast sebedin,Banská Bystrica,Banskobystrický,village,19.240031,48.63628
100258514,Sebedín - Bečov časť Bečov,sebedin becov cast becov,Banská Bystrica,Banskobystrický,village,19.243127,48.649884
101178047,Beňuš - Gašparovo,benus gasparovo,Brezno,Banskobystrický,village,19.740779,48.826382
101194542,Polomka - Hámor,polomka hamor,Brezno,Banskobystrický,hamlet,19.895569,48.850953
101212775,Pohorelá - Pohorelská Maša,pohorela pohorelska masa,Brezno,Banskobystrický,hamlet,20.034152,48.84507
101235664,Šumiac - Červená Skala,sumiac cervena skala,Brezno,Banskobystrický,hamlet,20.136797,48.8196
102575314,Jelšovec - Solisko,jelsovec solisko,Lučenec,Banskobystrický,hamlet,19.585229,48.300018
102585118,Cinobaňa - Katarínska Huta,cinobana katarinska huta,Poltár,Banskobystrický,hamlet,19.635473,48.463044
102585123,Cinobaňa - Turíčky,cinobana turicky,Poltár,Banskobystrický,hamlet,19.670043,48.451517
102585170,Cinobaňa - Hrnčiarky,cinobana hrnciarky,Poltár,Banskobystrický,hamlet,19.607877,48.508336
102594126,Banská Bystrica - Šalková,banska bystrica salkova,Banská Bystrica,Banskobystrický,village,19.217147,48.743077
102601908,Zvolen - Zolná,zvolen zolna,Zvolen,Banskobystrický,village,19.222262,48.597483
102604488,Zvolen - Lukové,zvolen lukove,Zvolen,Banskobystrický,village,19.193455,48.604148
102606660,Hnúšťa - Likier,hnusta likier,Rimavská Sobota,Banskobystrický,hamlet,19.957997,48.55955
105017468,Lieskovec,lieskovec,Zvolen,Banskobystrický,village,19.191687,48.575002
105032974,Panické Dravce - Margočova osada,panicke dravce margocova osada,Lučenec,Banskobystrický,hamlet,19.639177,48.281843
105095987,Mučín - Telka,mucin telka,Lučenec,Banskobystrický,hamlet,19.710486,48.232216
105178600,Trebeľovce - Lazy,trebelovce lazy,Lučenec,Banskobystrický,hamlet,19.72178,48.293903
105188902,Trebeľovce - Horná Baba,trebelovce horna baba,Lučenec,Banskobystrický,hamlet,19.766105,48.266995
105188914,Trebeľovce - Dolná Baba,trebelovce dolna baba,Lučenec,Banskobystrický,hamlet,19.741781,48.268128
107702767,Stratená,stratena,Rožňava,Košický,hamlet,20.342106,48.871073
109566263,Sládkovičovo - Nový dvor,sladkovicovo novy dvor,Galanta,Trnavský,suburb,17.596743,48.215947
114660327,Látky - Čechánky,latky cechanky,Detva,Banskobystrický,hamlet,19.590241,48.548886
114660955,Dolná Bzová,dolna bzova,Detva,Banskobystrický,hamlet,19.500433,48.520068
114660956,Detvianska huta - Vrchdobroč,detvianska huta vrchdobroc,Detva,Banskobystrický,hamlet,19.567905,48.539419
122214934,Horná Zlatná,horna zlatna,Komárno,Nitriansky,hamlet,17.950522,47.784133
130174152,Ozdín - Bystrička,ozdin bystricka,Poltár,Banskobystrický,hamlet,19.699084,48.466289
130177342,České Brezovo - Vaľkovo,ceske brezovo valkovo,Poltár,Banskobystrický,hamlet,19.823893,48.468246
147632271,Pravica - Imrov Kopec,pravica imrov kopec,Veľký Krtíš,Banskobystrický,hamlet,19.43411,48.328848
147662831,Chrťany - Jazero,chrtany jazero,Veľký Krtíš,Banskobystrický,hamlet,19.46212,48.278498
147662836,Senné - Príboj,senne priboj,Veľký Krtíš,Banskobystrický,hamlet,19.41361,48.331454
148113833,Dolná Strehová - Prieloh,dolna strehova prieloh,Veľký Krtíš,Banskobystrický,hamlet,19.533784,48.227684
148116335,Dolná Strehová - Dúbrava,dolna strehova dubrava,Veľký Krtíš,Banskobystrický,hamlet,19.498333,48.276637
148853977,Pôtor - Slatinka,potor slatinka,Veľký Krtíš,Banskobystrický,hamlet,19.407176,48.235489
149062138,Brusník,brusnik,Veľký Krtíš,Banskobystrický,hamlet,19.401325,48.299763
149079920,Senné,senne,Veľký Krtíš,Banskobystrický,village,19.39567,48.30887
149079927,Šuľa,sula,Veľký Krtíš,Banskobystrický,hamlet,19.406858,48.354881
149100963,Nedelište,nedeliste,Lučenec,Banskobystrický,hamlet,19.418442,48.383668
149100968,Červeňany,cervenany,Veľký Krtíš,Banskobystrický,hamlet,19.386254,48.381231
149100973,Horný Tisovník - Dolný Tisovník,horny tisovnik dolny tisovnik,Detva,Banskobystrický,hamlet,19.378543,48.390011
154141005,Kováčovce - Peťov,kovacovce petov,Veľký Krtíš,Banskobystrický,hamlet,19.480628,48.107423
154141010,Čeláre - Kirť,celare kirt,Veľký Krtíš,Banskobystrický,hamlet,19.48352,48.119472
154815409,Čeláre,celare,Veľký Krtíš,Banskobystrický,village,19.491346,48.141466
154825639,Kiarov - Malý Kiarov,kiarov maly kiarov,Veľký Krtíš,Banskobystrický,hamlet,19.430241,48.11071
154835189,Olováry - Potôčik,olovary potocik,Veľký Krtíš,Banskobystrický,hamlet,19.438454,48.16535
154840212,Nová Ves,nova ves,Veľký Krtíš,Banskobystrický,village,19.364858,48.168505
154848719,Slovenské Ďarmoty - Iliašov,slovenske darmoty iliasov,Veľký Krtíš,Banskobystrický,hamlet,19.26609,48.097428
154866909,Slovenské Ďarmoty,slovenske darmoty,Veľký Krtíš,Banskobystrický,village,19.295209,48.090591
154877864,Koláre,kolare,Veľký Krtíš,Banskobystrický,village,19.244477,48.070024
154892078,Seľany,selany,Veľký Krtíš,Banskobystrický,village,19.190917,48.157032
154896892,Balog nad Ipľom,balog nad iplom,Veľký Krtíš,Banskobystrický,village,19.133824,48.076522
154905240,Hrušov,hrusov,Veľký Krtíš,Banskobystrický,village,19.091374,48.154451
158527517,Záhorce - Selešťany,zahorce selestany,Veľký Krtíš,Banskobystrický,hamlet,19.336717,48.090507
158563767,Príbelce - Škriavník,pribelce skriavnik,Veľký Krtíš,Banskobystrický,hamlet,19.289914,48.180833
168718252,Aňala,anala,Komárno,Nitriansky,hamlet,18.138703,47.95743
172612545,Čierny Potok - Durenda,cierny potok durenda,Rimavská Sobota,Banskobystrický,hamlet,19.953609,48.292549
172612551,Hodejov - Úsvit,hodejov usvit,Rimavská Sobota,Banskobystrický,hamlet,19.951988,48.307827
174448922,Nová Bašta - Bakov,nova basta bakov,Rimavská Sobota,Banskobystrický,hamlet,19.980211,48.169216
174449023,Nová Bašta,nova basta,Rimavská Sobota,Banskobystrický,village,19.946604,48.17237
176324754,Petrovce,petrovce,Rimavská Sobota,Banskobystrický,village,20.020085,48.18691
176353858,Gemerské Dechtáre,gemerske dechtare,Rimavská Sobota,Banskobystrický,village,20.036345,48.248729
178165830,Orávka,oravka,Rimavská Sobota,Banskobystrický,hamlet,20.194696,48.309247
178820650,Kružno,kruzno,Rimavská Sobota,Banskobystrický,village,19.933298,48.410458
190532056,Komárno - Malá Iža,komarno mala iza,Komárno,Nitriansky,hamlet,18.152468,47.761409
190560157,Bystrička,bystricka,Komárno,Nitriansky,hamlet,18.358028,47.763451
190788008,Zemplínske Hámre,zemplinske hamre,Snina,Prešovský,village,22.156555,48.949527
192551076,Komárno - Čerhát,komarno cerhat,Komárno,Nitriansky,hamlet,18.01116,47.787711
192683268,Violín,violin,Komárno,Nitriansky,hamlet,17.965487,47.838723
192683275,Štúrová,sturova,Komárno,Nitriansky,hamlet,17.945599,47.834672
198166223,Jatov,jatov,Nové Zámky,Nitriansky,village,18.028264,48.128462
198449717,Smolník,smolnik,Gelnica,Košický,village,20.742695,48.728327
198449718,Štós,stos,Košice - okolie,Košický,village,20.786871,48.709272
199249752,Studené,studene,Senec,Bratislavský,hamlet,17.296046,48.128473
201787802,Jablonové,jablonove,Malacky,Bratislavský,village,17.095583,48.349328
203077481,Poprad,poprad,Poprad,Prešovský,town,20.29764,49.054152
204830943,Vinohrady nad Váhom,vinohrady nad vahom,Galanta,Trnavský,village,17.766113,48.300461
204830950,Dvorníky - Dolné Borody,dvorniky dolne borody,Hlohovec,Trnavský,village,17.760598,48.343588
204874381,Nitra - Dražovce,nitra drazovce,Nitra,Nitriansky,village,18.058305,48.351537
205261237,Práznovce,praznovce,Topoľčany,Nitriansky,village,18.210483,48.5661
205261240,Baštín,bastin,Partizánske,Trenčiansky,village,18.236212,48.560859
205287887,Partizánske - Návojovce,partizanske navojovce,Partizánske,Trenčiansky,suburb,18.365049,48.649461
205287889,Partizánske - Veľké Bielice,partizanske velke bielice,Partizánske,Trenčiansky,suburb,18.354339,48.636409
205287892,Partizánske - Malé Bielice,partizanske male bielice,Partizánske,Trenčiansky,suburb,18.334514,48.629638
205328720,Stropkov - Sitníky,stropkov sitniky,Stropkov,Prešovský,village,21.660932,49.179696
206236804,Štefanská huta,stefanska huta,Gelnica,Košický,village,20.956296,48.91517
206245047,Závadka,zavadka,Humenné,Prešovský,village,21.839919,48.926877
206656343,Letisko Očová,letisko ocova,Zvolen,Banskobystrický,airport,19.268717,48.594677
208706644,Dargov,dargov,Trebišov,Košický,village,21.586305,48.73178
216002356,Čerín - Čačín,cerin cacin,Banská Bystrica,Banskobystrický,hamlet,19.255343,48.665017
216002365,Poniky - Ponická Huta,poniky ponicka huta,Banská Bystrica,Banskobystrický,hamlet,19.299161,48.691089
216002369,Poniky - Ponická Lehôtka,poniky ponicka lehotka,Banská Bystrica,Banskobystrický,hamlet,19.298448,48.720948
219780338,Môlča,molca,Banská Bystrica,Banskobystrický,village,19.229954,48.710556
220065497,Sliač - Sampor,sliac sampor,Zvolen,Banskobystrický,hamlet,19.200699,48.629635
220065507,Lukavica,lukavica,Zvolen,Banskobystrický,hamlet,19.207251,48.64143
221181972,Nový Svet,novy svet,Senec,Bratislavský,hamlet,17.480469,48.214248
227141889,Zemplínska Teplica,zemplinska teplica,Trebišov,Košický,village,21.573989,48.646045
227575401,Sady nad Torysou,sady nad torysou,Košice - okolie,Košický,village,21.346814,48.707521
229512936,Lovinobaňa - Uderiná,lovinobana uderina,Lučenec,Banskobystrický,hamlet,19.609082,48.420802
232330914,Kokšov-Bakša,koksov baksa,Košice - okolie,Košický,village,21.322655,48.647508
242040255,Lešť (vojenský obvod),lest vojensky obvod,Zvolen,Banskobystrický,hamlet,19.253789,48.398298
242049009,Korytárky,korytarky,Detva,Banskobystrický,village,19.469591,48.547885
242057839,Vígľašská Huta - Kalinka,viglasska huta kalinka,Detva,Banskobystrický,village,19.277894,48.493963
243237578,Košické Oľšany,kosicke olsany,Košice - okolie,Košický,village,21.344164,48.731627
243422924,Detva - Skliarovo,detva skliarovo,Detva,Banskobystrický,hamlet,19.450088,48.5838
243712789,Zdoba,zdoba,Košice - okolie,Košický,village,21.331779,48.705831
243712969,Ďurkov,durkov,Košice - okolie,Košický,village,21.439298,48.708496
243752539,Barca,barca,Rimavská Sobota,Banskobystrický,village,20.230043,48.373199
243757610,Včelince,vcelince,Rimavská Sobota,Banskobystrický,village,20.304335,48.38591
243851695,Slovensko,slovensko,Rimavská Sobota,Banskobystrický,country,20.149364,48.483652
244322203,Súľov,sulov,Bytča,Žilinský,village,18.58774,49.164975
244500377,Vysoké Tatry - Tatranská Kotlina,vysoke tatry tatranska kotlina,Poprad,Prešovský,hamlet,20.317637,49.2295
244501863,Dolný Harmanec,dolny harmanec,Banská Bystrica,Banskobystrický,village,19.050931,48.815627
244501864,Horný Harmanec,horny harmanec,Banská Bystrica,Banskobystrický,hamlet,19.034399,48.822965
244878052,Oravský Podzámok - Široká,oravsky podzamok siroka,Dolný Kubín,Žilinský,hamlet,19.337874,49.246211
244988991,Stakčínska Roztoka,stakcinska roztoka,Snina,Prešovský,village,22.282062,49.001389
245421103,Chatová oblasť Suchý Vrch,chatova oblast suchy vrch,Pezinok,Bratislavský,locality,17.206904,48.291852
245535959,Stankovce,stankovce,Trebišov,Košický,village,21.657952,48.764845
245535961,Kravany,kravany,Trebišov,Košický,village,21.640695,48.759757
247208426,Hodkovce,hodkovce,Košice - okolie,Košický,village,21.101256,48.677206
247892542,Majdán,majdan,Trnava,Trnavský,hamlet,17.390219,48.47167
248952422,Kalná nad Hronom,kalna nad hronom,Levice,Nitriansky,village,18.520036,48.202211
248952601,Veľký Ďur,velky dur,Levice,Nitriansky,village,18.448702,48.213938
249555712,Vrbovce,vrbovce,Myjava,Trenčiansky,village,17.468989,48.799817
249557522,Stará Myjava,stara myjava,Myjava,Trenčiansky,village,17.584926,48.788198
249557523,Poriadie,poriadie,Myjava,Trenčiansky,village,17.608252,48.775141
249558232,Košariská,kosariska,Myjava,Trenčiansky,village,17.589761,48.673472
249558389,Priepasné,priepasne,Myjava,Trenčiansky,village,17.566298,48.696154
249558390,Polianka,polianka,Myjava,Trenčiansky,village,17.578802,48.72266
249558391,Jablonka,jablonka,Myjava,Trenčiansky,village,17.609711,48.726133
249558554,Hrašné,hrasne,Myjava,Trenčiansky,village,17.67258,48.751596
250456642,Podhájska,podhajska,Nové Zámky,Nitriansky,village,18.339624,48.10382
251088825,Rimavská Sobota - Nižná Pokoradz,rimavska sobota nizna pokoradz,Rimavská Sobota,Banskobystrický,hamlet,20.026753,48.407643
251088826,Rimavská Sobota - Vyšná Pokoradz,rimavska sobota vysna pokoradz,Rimavská Sobota,Banskobystrický,hamlet,20.019596,48.417843
251088913,Hrušovo - Ostrany,hrusovo ostrany,Rimavská Sobota,Banskobystrický,hamlet,20.046934,48.495172
251088936,Hrušovo - Striežovce,hrusovo striezovce,Rimavská Sobota,Banskobystrický,hamlet,20.036773,48.533232
251089003,Babinec,babinec,Rimavská Sobota,Banskobystrický,hamlet,20.003779,48.512219
251089208,Kyjatice - Kadlub,kyjatice kadlub,Rimavská Sobota,Banskobystrický,hamlet,19.998142,48.549149
251389874,Bodzianske Lúky,bodzianske luky,Komárno,Nitriansky,village,17.896539,47.888504
251750231,Lipové,lipove,Komárno,Nitriansky,hamlet,17.855509,47.840185
251751953,Patince,patince,Komárno,Nitriansky,village,18.308843,47.746607
251751954,Virt,virt,Komárno,Nitriansky,village,18.321583,47.753718
251752115,Vrbová nad Váhom,vrbova nad vahom,Komárno,Nitriansky,village,18.049758,47.849508
251752874,Lúč na Ostrove,luc na ostrove,Dunajská Streda,Trnavský,village,17.521693,47.9775
251753808,Plavecký Peter,plavecky peter,Senica,Trnavský,village,17.324235,48.538107
251754899,Cerová,cerova,Senica,Trnavský,village,17.382769,48.586342
252860414,Hruboňovo,hrubonovo,Nitra,Nitriansky,village,18.022979,48.443283
253040013,Čierny Balog - Vydrovo,cierny balog vydrovo,Brezno,Banskobystrický,hamlet,19.654373,48.746013
253040790,Hriňová - Vrchslatina,hrinova vrchslatina,Detva,Banskobystrický,hamlet,19.617717,48.644629
253042558,Brezno - Predné Halny,brezno predne halny,Brezno,Banskobystrický,hamlet,19.654974,48.8135
253042559,Brezno - Zadné Halny,brezno zadne halny,Brezno,Banskobystrický,hamlet,19.666995,48.818841
253213592,Kalša,kalsa,Košice - okolie,Košický,village,21.524982,48.613519
253294203,Pliešovce,pliesovce,Zvolen,Banskobystrický,village,19.152915,48.425462
253302162,Blýskavica,blyskavica,Detva,Banskobystrický,hamlet,19.292098,48.466072
253404308,Kyslinky,kyslinky,Banská Bystrica,Banskobystrický,hamlet,19.431611,48.654426
253655807,Obrázok,obrazok,Turčianske Teplice,Žilinský,locality,18.982369,48.768643
253715515,Dolná Zálomská,dolna zalomska,Zvolen,Banskobystrický,locality,19.45068,48.64468
254259480,Dolný Jalšovík,dolny jalsovik,Krupina,Banskobystrický,hamlet,19.102308,48.309723
254259481,Horný Jalšovík,horny jalsovik,Krupina,Banskobystrický,hamlet,19.105427,48.321283
254466943,Dobroč,dobroc,Lučenec,Banskobystrický,village,19.566196,48.475142
254534082,Podtureň - Roveň,podturen roven,Liptovský Mikuláš,Žilinský,hamlet,19.710453,49.039406
254862704,Liptovský Hrádok - Dovalovo,liptovsky hradok dovalovo,Liptovský Mikuláš,Žilinský,village,19.756588,49.050773
254864092,Liptovský Peter,liptovsky peter,Liptovský Mikuláš,Žilinský,village,19.735175,49.053383
255125011,Plavecký Mikuláš,plavecky mikulas,Malacky,Bratislavský,village,17.296326,48.518693
255126555,Mikulášov,mikulasov,Senica,Trnavský,hamlet,17.214667,48.570408
256573145,Sása,sasa,Zvolen,Banskobystrický,village,19.135631,48.435144
257077547,Zaježová,zajezova,Zvolen,Banskobystrický,hamlet,19.212443,48.454413
257726654,Letisko Sliač,letisko sliac,Zvolen,Banskobystrický,airport,19.135837,48.638081
258031754,Kecerovce,kecerovce,Košice - okolie,Košický,village,21.414026,48.825475
258174343,Vysoké Tatry - Nová Polianka,vysoke tatry nova polianka,Poprad,Prešovský,hamlet,20.152335,49.119374
258174354,Vysoké Tatry - Vyšné Hágy,vysoke tatry vysne hagy,Poprad,Prešovský,hamlet,20.124938,49.117541
258174372,Vysoké Tatry - Tatranská Polianka,vysoke tatry tatranska polianka,Poprad,Prešovský,hamlet,20.186431,49.123318
258325761,Šuňava,sunava,Poprad,Prešovský,village,20.075106,49.033256
258604819,Duchenec,duchenec,Krupina,Banskobystrický,hamlet,19.194776,48.254133
258633800,Chrasť,chrast,Komárno,Nitriansky,hamlet,18.262361,47.917594
258854329,Huta,huta,Zvolen,Banskobystrický,hamlet,19.007333,48.602966
258854331,Tŕnie,trnie,Zvolen,Banskobystrický,village,19.033176,48.605023
259498163,Podhorie,podhorie,Banská Štiavnica,Banskobystrický,village,18.919769,48.498364
259590957,Neresnica,neresnica,Zvolen,Banskobystrický,hamlet,19.191198,48.433974
259590959,Zalúžok,zaluzok,Zvolen,Banskobystrický,hamlet,19.188347,48.426869
259641397,Vysoké Tatry - Horný Smokovec,vysoke tatry horny smokovec,Poprad,Prešovský,hamlet,20.236742,49.142523
259641398,Vysoké Tatry - Dolný Smokovec,vysoke tatry dolny smokovec,Poprad,Prešovský,hamlet,20.247379,49.127983
259641399,Vysoké Tatry - Tatranské Matliare,vysoke tatry tatranske matliare,Poprad,Prešovský,hamlet,20.29524,49.175297
259643643,Podspády,podspady,Poprad,Prešovský,hamlet,20.175425,49.281047
260102568,Kráľovce-Krnišov,kralovce krnisov,Krupina,Banskobystrický,hamlet,18.976207,48.351448
260225925,Pod Vŕškom,pod vrskom,Krupina,Banskobystrický,hamlet,18.960655,48.303252
260225927,Sitnianska Lehôtka,sitnianska lehotka,Krupina,Banskobystrický,hamlet,18.952802,48.322348
261637256,Vrátna,vratna,Žilina,Žilinský,hamlet,19.042354,49.208794
261637497,Štefanová,stefanova,Žilina,Žilinský,hamlet,19.062403,49.232609
261637498,Terchová,terchova,Žilina,Žilinský,village,19.030518,49.25922
262148600,Novy Mayer,novy mayer,Trebišov,Košický,suburb,21.78228,48.633509
262183717,Milhostov,milhostov,Trebišov,Košický,suburb,21.712725,48.66526
262263742,Kováčová,kovacova,Zvolen,Banskobystrický,village,19.10363,48.604203
262821550,Podnásad,podnasad,Zvolen,Banskobystrický,hamlet,19.208362,48.504164
262821551,Kráľová,kralova,Zvolen,Banskobystrický,hamlet,19.181091,48.506608
263363267,Kalište,kaliste,Banská Bystrica,Banskobystrický,locality,19.218124,48.836031
263386895,Preseľany nad Ipľom,preselany nad iplom,Levice,Nitriansky,hamlet,18.908573,48.070593
263639376,Korytnica,korytnica,Ružomberok,Žilinský,hamlet,19.281665,48.888734
264203763,Lehnice-Sása,lehnice sasa,Dunajská Streda,Trnavský,hamlet,17.442154,48.058008
264463861,Veľké Turovce,velke turovce,Levice,Nitriansky,village,18.942328,48.098982
264463862,Stredné Turovce,stredne turovce,Levice,Nitriansky,suburb,18.946548,48.106071
265039327,Turecká,turecka,Banská Bystrica,Banskobystrický,village,19.088026,48.847408
265097286,Hrušovo - Striežovce,hrusovo striezovce,Rimavská Sobota,Banskobystrický,hamlet,20.028258,48.528249
265099575,Potok,potok,Rimavská Sobota,Banskobystrický,hamlet,20.051828,48.560234
265099577,Rovné,rovne,Rimavská Sobota,Banskobystrický,hamlet,20.052303,48.581489
265645585,Perín-Chym,perin chym,Košice - okolie,Košický,village,21.185764,48.533491
266644250,Rykinčice,rykincice,Krupina,Banskobystrický,village,18.970812,48.202893
266850746,Mnešice,mnesice,Nové Mesto nad Váhom,Trenčiansky,suburb,17.835435,48.767896
267570944,Borský Ján - Tomky,borsky jan tomky,Senica,Trnavský,hamlet,17.090947,48.5733
267942378,Gajary,gajary,Malacky,Bratislavský,village,16.922298,48.468407
268010718,Male Levare,male levare,Malacky,Bratislavský,village,16.974051,48.500911
268162314,Kostolište,kostoliste,Malacky,Bratislavský,village,16.987039,48.445199
268169446,Jakubov,jakubov,Malacky,Bratislavský,village,16.9186,48.415736
268169448,Záhorská Ves,zahorska ves,Malacky,Bratislavský,village,16.853994,48.378873
268398011,Konske,konske,Martin,Žilinský,hamlet,19.069067,49.093346
270529803,Zvolen - Môťová,zvolen motova,Zvolen,Banskobystrický,village,19.151799,48.560924
270530323,Banská Bystrica - Radvaň,banska bystrica radvan,Banská Bystrica,Banskobystrický,village,19.126911,48.726392
271748111,Valentová,valentova,Martin,Žilinský,hamlet,18.881067,48.964776
271748112,Turčiansky Ďur,turciansky dur,Martin,Žilinský,hamlet,18.844258,48.95299
271953840,Háj,haj,Turčianske Teplice,Žilinský,village,18.879736,48.863446
272841448,Trenčín časť Zlatovce,trencin cast zlatovce,Trenčín,Trenčiansky,village,18.012449,48.903569
275773205,Zalužice,zaluzice,Michalovce,Košický,village,21.988493,48.762374
278285933,Malý Biel,maly biel,Senec,Bratislavský,locality,17.368958,48.222739
279637156,Borský Peter,borsky peter,Senica,Trnavský,village,17.217839,48.634915
282784321,Duchonka,duchonka,Topoľčany,Nitriansky,hamlet,18.090954,48.673978
288477525,Letisko Kráľová pri Senci,letisko kralova pri senci,Senec,Bratislavský,airport,17.466409,48.201222
288778546,Western City Šiklův Mlýn,western city sikluv mlyn,Liptovský Mikuláš,Žilinský,village,19.573987,49.107072
289648734,Chrenovec-Brusno,chrenovec brusno,Prievidza,Trenčiansky,village,18.725068,48.774546
289971667,Malá Lehôtka,mala lehotka,Prievidza,Trenčiansky,village,18.666937,48.765553
289971668,Hradec,hradec,Prievidza,Trenčiansky,village,18.683051,48.762501
290215660,Veľká Lehôtka,velka lehotka,Prievidza,Trenčiansky,village,18.671041,48.755815
290808290,Opatovský Sokolec,opatovsky sokolec,Dunajská Streda,Trnavský,hamlet,17.809714,47.898463
290808338,Dropie,dropie,Dunajská Streda,Trnavský,hamlet,17.793131,47.921881
291773675,Hodruša - Hámre,hodrusa hamre,Žarnovica,Banskobystrický,village,18.801551,48.452641
292712174,Rev. Podzámčie,rev podzamcie,Žarnovica,Banskobystrický,hamlet,18.726671,48.520886
293117460,Drienčie,driencie,Žarnovica,Banskobystrický,hamlet,18.658623,48.47779
293939391,Banská Bystrica - Podlavice,banska bystrica podlavice,Banská Bystrica,Banskobystrický,village,19.108609,48.742835
295383274,Doma,doma,Senec,Bratislavský,locality,17.344845,48.154777
298308938,Tanečník,tanecnik,Námestovo,Žilinský,locality,19.161085,49.385345
298462146,Uhliská,uhliska,Zvolen,Banskobystrický,locality,19.201911,48.43065
298606064,Istebník,istebnik,Trenčín,Trenčiansky,village,18.031284,48.901699
298606065,Trenčín časť Orechové,trencin cast orechove,Trenčín,Trenčiansky,village,18.037516,48.904261
298606434,Biskupice,biskupice,Trenčín,Trenčiansky,village,18.021383,48.88011
299730231,Kubrá,kubra,Trenčín,Trenčiansky,village,18.085409,48.893523
299758214,Opatová,opatova,Trenčín,Trenčiansky,village,18.093683,48.914093
300420596,Čierny Váh,cierny vah,Liptovský Mikuláš,Žilinský,hamlet,19.938317,49.015274
300477099,Sihoť,sihot,Trenčín,Trenčiansky,locality,18.051444,48.899766
301198034,Rúbanisko,rubanisko,Lučenec,Banskobystrický,locality,19.645578,48.335745
301223319,Dolné mesto,dolne mesto,Trenčín,Trenčiansky,locality,18.035396,48.8905
301223320,Dlhé Hony,dlhe hony,Trenčín,Trenčiansky,locality,18.03145,48.879272
301223321,Ostrov,ostrov,Trenčín,Trenčiansky,locality,18.050938,48.904723
301223323,Juh,juh,Trenčín,Trenčiansky,locality,18.045033,48.874791
302428722,Hrad Pajštún,hrad pajstun,Malacky,Bratislavský,locality,17.081658,48.275148
302428755,Pod Kozliskom,pod kozliskom,Malacky,Bratislavský,locality,17.100722,48.269737
302428960,Dračí hrádok,draci hradok,Malacky,Bratislavský,locality,17.111263,48.254925
302429618,Bystrické,bystricke,Bratislava IV,Bratislavský,locality,17.116794,48.244874
302611773,Nové Zlatovce,nove zlatovce,Trenčín,Trenčiansky,locality,18.015669,48.896221
302617076,Kvetná,kvetna,Trenčín,Trenčiansky,locality,18.026595,48.897872
305408810,Šarkan - Diva,sarkan diva,Nové Zámky,Nitriansky,hamlet,18.578823,47.868538
305472021,Malá Mužla,mala muzla,Nové Zámky,Nitriansky,hamlet,18.547106,47.822196
306594913,Štrba - Štrbské Pleso,strba strbske pleso,Poprad,Prešovský,village,20.063465,49.119853
306596159,Vysoké Tatry - Tatranské Zruby,vysoke tatry tatranske zruby,Poprad,Prešovský,hamlet,20.198643,49.129024
306597070,Vysoké Tatry - Tatranská Lesná,vysoke tatry tatranska lesna,Poprad,Prešovský,hamlet,20.256992,49.150476
307636030,Sekyl,sekyl,Bratislava IV,Bratislavský,locality,17.072547,48.232599
307636195,Za Kačínom,za kacinom,Bratislava III,Bratislavský,locality,17.070389,48.219257
308180782,Lehota pod Vtáčnikom,lehota pod vtacnikom,Prievidza,Trenčiansky,village,18.600392,48.695466
310016825,Kamenec pod Vtáčnikom,kamenec pod vtacnikom,Prievidza,Trenčiansky,village,18.546625,48.672148
310526284,Krškany,krskany,Levice,Nitriansky,village,18.670036,48.221253
312387232,Tesárske Mlyňany,tesarske mlynany,Zlaté Moravce,Nitriansky,village,18.350798,48.332164
313973476,Blažov,blazov,Dunajská Streda,Trnavský,hamlet,17.659135,47.986098
315292415,Baláže,balaze,Banská Bystrica,Banskobystrický,hamlet,19.195608,48.814
320167310,Turček,turcek,Turčianske Teplice,Žilinský,village,18.925525,48.758302
321863497,Andač,andac,Nitra,Nitriansky,village,17.974816,48.375662
322690431,Hliník,hlinik,Komárno,Nitriansky,hamlet,18.095849,47.83754
322691466,Zlatá Osada,zlata osada,Komárno,Nitriansky,hamlet,18.055397,47.87284
322692194,Stará Gúta,stara guta,Komárno,Nitriansky,hamlet,18.030945,47.915864
325619748,U Slivu,u slivu,Bratislava IV,Bratislavský,locality,17.103827,48.223125
325621381,Horaren Pekna cesta,horaren pekna cesta,Bratislava III,Bratislavský,locality,17.120936,48.208464
325622459,Sanatorium,sanatorium,Bratislava III,Bratislavský,locality,17.097771,48.203556
